"X" "Y" "Z"
"52" 2.23628017332718 8.93442062771667 -0.371827690890172
"53" -3.84765061272523 -3.69103760887252 -1.31108052139283
"54" 3.92819226909395 5.9426540188098 0.531902769704717
"55" -0.974428707253414 -5.09523295491669 0.313733619821208
"56" -39.0493535076431 2.28089879315973 -1.70476887984611
"57" 14.4920467006399 -1.67773682239623 0.66692463899575
"58" -7.51669313804725 1.14213821536224 -1.54383594284849
"59" 3.72762774888214 1.24434555862479 1.14056419511056
"60" -1.96600683399175 2.13243742873981 -1.32090545763281
"61" 2.15803121243242 -1.87634402469073 -1.7211310522937
"62" -1.40986917205531 1.25910845439119 -1.39893853049677
"63" -2.03884143797223 -2.47999781932538 0.767455275349451
"64" 1.01306750505879 -1.20836913735331 0.450366397478947
"65" 0.0743691204521842 1.20837281642672 -0.644292591742499
"66" 1.28560699942942 -0.552299985057446 1.89101066568068
"67" -0.727535726775232 1.10695313380657 0.430755984606506
"68" -0.238402366364362 -0.068553580856943 -2.69455582090833
"69" 0.913955096039003 0.329865388255567 2.77400751072971
"70" 0.309860276419907 1.10427604504004 -1.34934281209848
"71" 0.873328935869207 -1.28446861161343 0.527978025457761
"72" -5.04977002152766 1.23645562458776 0.510597159669187
"73" 2.45372716646902 -0.744447042939617 -0.949314351226181
"74" -1.43040705469445 1.70772474907717 0.185520257625917
"75" 0.850611424217827 0.0924783141723569 -1.09692360097705
"76" -1.49050202530298 7.52237488626088 0.695309023606549
"77" 1.4715698624807 -3.2363587065931 0.932330358023962
"78" -0.886476933785054 1.85930797340094 -0.621905654764698
"79" -1.11401702603753 -1.7512466309183 0.541518871497202
"80" 4.15288311008865 2.86352241768502 0.0742095623181003
"81" -1.8613143242097 -2.24657197687894 -1.16985459303383
"82" 0.443270798936119 1.47656378329804 1.65231610593513
"83" 0.547668307304798 -0.743933301180228 0.257971311099861
"84" -0.884058314934024 -0.450040508726556 0.223600613895452
"85" 0.619241070547665 1.6120933608169 1.59017321874226
"86" -3.66356336579317 -0.921920121875641 0.235258252701677
"87" 1.76077719041474 0.0630839995875889 0.258103059357689
"88" -4.92568737405779 1.39771349172484 -1.5587611894407
"89" 2.19948373892114 -3.35153701503178 1.18646949908486
"90" -1.70049384532591 1.01091446453723 -0.774075228761499
"91" -0.191431597502861 -0.166668952601625 1.28967623617851
"92" 0.676568997269386 0.435987405939681 -1.35509994776612
"93" 0.209355819226428 0.86991708958274 1.85557895772087
"94" 27.8096018707303 -0.74791769519198 -1.50237419816895
"95" -14.0909624302348 0.809714706710252 1.6404467761601
"96" 6.04257866765172 -0.516993673553397 -2.28629616502494
"97" -2.96310381417206 0.387392402260537 3.76062621085528
"98" 0.484276925131703 0.174190656814261 -2.79176848529069
"99" 0.611052220763068 -0.304459263189173 1.20295523262845
"100" 0.227794801188331 -0.667025446501023 -0.635795727291626
